race_no,official_time,time_sec
3021,02:58:14,10694
1830,02:58:17,10697
2765,02:58:18,10698
6525,02:58:18,10698
2480,02:58:18,10698
2069,02:58:19,10699
2286,02:58:19,10699
3846,02:58:19,10699
1498,02:58:19,10699
627,02:58:20,10700
10286,02:58:20,10700
2553,02:58:20,10700
1550,02:58:20,10700
795,02:58:21,10701
2294,02:58:21,10701
4379,02:58:22,10702
3238,02:58:23,10703
4902,02:58:23,10703
2488,02:58:24,10704
1018,02:58:25,10705
1808,02:58:26,10706
2832,02:58:26,10706
2664,02:58:26,10706
2585,02:58:27,10707
5823,02:58:27,10707
5644,02:58:28,10708
4246,02:58:28,10708
1071,02:58:28,10708
2105,02:58:29,10709
7253,02:58:29,10709
962,02:58:29,10709
1530,02:58:29,10709
1637,02:58:30,10710
933,02:58:30,10710
2374,02:58:32,10712
1407,02:58:32,10712
4817,02:58:33,10713
4166,02:58:33,10713
3395,02:58:33,10713
2097,02:58:34,10714
4469,02:58:34,10714
4562,02:58:35,10715
1147,02:58:35,10715
1744,02:58:35,10715
2373,02:58:35,10715
1801,02:58:35,10715
1594,02:58:35,10715
3261,02:58:36,10716
5160,02:58:37,10717
7413,02:58:37,10717
2065,02:58:37,10717
6120,02:58:37,10717
3305,02:58:38,10718
3516,02:58:38,10718
3479,02:58:38,10718
279,02:58:38,10718
2443,02:58:38,10718
2538,02:58:39,10719
4900,02:58:40,10720
1443,02:58:40,10720
681,02:58:41,10721
622,02:58:41,10721
10098,02:58:42,10722
7662,02:58:42,10722
3262,02:58:42,10722
1563,02:58:42,10722
6470,02:58:42,10722
6086,02:58:43,10723
4392,02:58:45,10725
4195,02:58:45,10725
2517,02:58:46,10726
515,02:58:47,10727
2340,02:58:48,10728
1185,02:58:48,10728
3869,02:58:48,10728
1845,02:58:50,10730
27219,02:58:50,10730
5014,02:58:51,10731
4503,02:58:51,10731
1691,02:58:51,10731
7189,02:58:51,10731
2063,02:58:52,10732
5745,02:58:52,10732
305,02:58:52,10732
387,02:58:52,10732
3518,02:58:52,10732
3951,02:58:53,10733
879,02:58:53,10733
1128,02:58:55,10735
6233,02:58:55,10735
1549,02:58:56,10736
790,02:58:57,10737
2815,02:58:58,10738
2410,02:58:58,10738
2123,02:58:59,10739
4447,02:58:59,10739
3773,02:58:59,10739
1096,02:58:59,10739
752,02:58:59,10739
362,02:58:59,10739
6239,02:59:00,10740
1061,02:59:00,10740
4058,02:59:00,10740
4451,02:59:00,10740
1461,02:59:00,10740
3049,02:59:01,10741
4241,02:59:01,10741
2706,02:59:01,10741
1661,02:59:01,10741
3070,02:59:01,10741
440,02:59:03,10743
5383,02:59:03,10743
5053,02:59:03,10743
4967,02:59:04,10744
2948,02:59:05,10745
2977,02:59:05,10745
3083,02:59:05,10745
4692,02:59:08,10748
4726,02:59:08,10748
470,02:59:09,10749
2317,02:59:09,10749
3765,02:59:10,10750
1446,02:59:10,10750
3438,02:59:11,10751
2899,02:59:12,10752
870,02:59:12,10752
4305,02:59:12,10752
2879,02:59:13,10753
1116,02:59:13,10753
474,02:59:13,10753
2408,02:59:13,10753
1385,02:59:14,10754
3249,02:59:14,10754
3355,02:59:14,10754
2378,02:59:14,10754
8127,02:59:15,10755
3378,02:59:15,10755
2344,02:59:16,10756
6962,02:59:16,10756
569,02:59:17,10757
3025,02:59:17,10757
4764,02:59:17,10757
6455,02:59:17,10757
2456,02:59:17,10757
2912,02:59:18,10758
1386,02:59:18,10758
4333,02:59:19,10759
203,02:59:19,10759
2925,02:59:19,10759
4564,02:59:19,10759
1492,02:59:19,10759
4389,02:59:19,10759
2346,02:59:20,10760
4819,02:59:20,10760
2485,02:59:20,10760
2246,02:59:21,10761
1897,02:59:22,10762
3214,02:59:23,10763
4250,02:59:24,10764
3089,02:59:24,10764
500,02:59:25,10765
F112,02:59:25,10765
4841,02:59:25,10765
2375,02:59:25,10765
184,02:59:26,10766
2168,02:59:26,10766
3696,02:59:27,10767
3655,02:59:29,10769
1812,02:59:29,10769
520,02:59:29,10769
2020,02:59:29,10769
1224,02:59:29,10769
556,02:59:29,10769
441,02:59:30,10770
405,02:59:31,10771
6303,02:59:31,10771
4359,02:59:31,10771
476,02:59:31,10771
6799,02:59:31,10771
6002,02:59:32,10772
206,02:59:33,10773
6059,02:59:34,10774
6717,02:59:34,10774
3743,02:59:35,10775
3035,02:59:35,10775
828,02:59:35,10775
6716,02:59:37,10777
1323,02:59:38,10778
2622,02:59:38,10778
7257,02:59:38,10778
5915,02:59:38,10778
6651,02:59:40,10780
3718,02:59:40,10780
2051,02:59:40,10780
1178,02:59:40,10780
901,02:59:40,10780
6285,02:59:40,10780
1712,02:59:42,10782
1528,02:59:42,10782
2149,02:59:42,10782
5590,02:59:42,10782
1295,02:59:43,10783
1767,02:59:43,10783
6012,02:59:44,10784
831,02:59:44,10784
1351,02:59:45,10785
1745,02:59:45,10785
3458,02:59:45,10785
4291,02:59:45,10785
4614,02:59:45,10785
257,02:59:46,10786
3870,02:59:46,10786
2841,02:59:46,10786
4925,02:59:47,10787
5102,02:59:47,10787
3649,02:59:47,10787
7372,02:59:47,10787
2588,02:59:48,10788
479,02:59:48,10788
2469,02:59:48,10788
2679,02:59:49,10789
1621,02:59:50,10790
1139,02:59:50,10790
11270,02:59:50,10790
4045,02:59:51,10791
5551,02:59:51,10791
3632,02:59:51,10791
754,02:59:51,10791
2405,02:59:52,10792
469,02:59:52,10792
2874,02:59:52,10792
226,02:59:53,10793
2744,02:59:53,10793
2151,02:59:54,10794
2435,02:59:54,10794
572,02:59:54,10794
3600,02:59:56,10796
1973,02:59:56,10796
4371,02:59:56,10796
5254,02:59:57,10797
4497,02:59:58,10798
2862,02:59:58,10798
4217,03:00:00,10800
5666,03:00:00,10800
4245,03:00:01,10801
1547,03:00:01,10801
8160,03:00:01,10801
1010,03:00:01,10801
1400,03:00:02,10802
202,03:00:02,10802
3966,03:00:03,10803
2802,03:00:03,10803
2192,03:00:03,10803
3697,03:00:04,10804
374,03:00:04,10804
3834,03:00:05,10805
5742,03:00:05,10805
770,03:00:05,10805
2475,03:00:05,10805
2372,03:00:07,10807
3683,03:00:07,10807
4739,03:00:09,10809
3404,03:00:09,10809
4019,03:00:11,10811
2534,03:00:12,10812
1833,03:00:12,10812
6924,03:00:12,10812
1627,03:00:13,10813
3269,03:00:13,10813
2775,03:00:14,10814
1912,03:00:14,10814
2618,03:00:15,10815
3469,03:00:15,10815
4212,03:00:15,10815
2200,03:00:16,10816
1972,03:00:16,10816
8305,03:00:16,10816
4015,03:00:16,10816
4205,03:00:17,10817
1609,03:00:17,10817
3729,03:00:17,10817
4647,03:00:17,10817
6325,03:00:17,10817
2427,03:00:18,10818
3843,03:00:18,10818
5782,03:00:18,10818
1730,03:00:18,10818
2239,03:00:18,10818
1665,03:00:18,10818
1145,03:00:19,10819
4779,03:00:19,10819
1643,03:00:19,10819
2757,03:00:20,10820
641,03:00:20,10820
566,03:00:20,10820
8561,03:00:21,10821
2395,03:00:21,10821
855,03:00:22,10822
4808,03:00:22,10822
2477,03:00:22,10822
2882,03:00:22,10822
1552,03:00:24,10824
1474,03:00:24,10824
1130,03:00:26,10826
4107,03:00:26,10826
2057,03:00:26,10826
4728,03:00:26,10826
2209,03:00:26,10826
2584,03:00:27,10827
3401,03:00:27,10827
2287,03:00:27,10827
1345,03:00:27,10827
4382,03:00:28,10828
3202,03:00:29,10829
3227,03:00:30,10830
4887,03:00:30,10830
1618,03:00:31,10831
2215,03:00:31,10831
F16,03:00:31,10831
1243,03:00:32,10832
3446,03:00:32,10832
6809,03:00:32,10832
5251,03:00:33,10833
1445,03:00:33,10833
1557,03:00:33,10833
4815,03:00:33,10833
2741,03:00:35,10835
3829,03:00:35,10835
1311,03:00:35,10835
881,03:00:37,10837
929,03:00:38,10838
4133,03:00:38,10838
3012,03:00:39,10839
785,03:00:39,10839
1682,03:00:40,10840
5242,03:00:40,10840
3071,03:00:41,10841
F114,03:00:41,10841
5818,03:00:41,10841
2361,03:00:42,10842
10451,03:00:43,10843
7084,03:00:43,10843
7167,03:00:45,10845
2946,03:00:45,10845
2213,03:00:45,10845
3486,03:00:45,10845
2460,03:00:46,10846
1591,03:00:46,10846
991,03:00:47,10847
818,03:00:47,10847
248,03:00:48,10848
3043,03:00:48,10848
1167,03:00:48,10848
5616,03:00:48,10848
1847,03:00:49,10849
3456,03:00:49,10849
2471,03:00:50,10850
2649,03:00:50,10850
1932,03:00:50,10850
2415,03:00:50,10850
5765,03:00:51,10851
3667,03:00:51,10851
2635,03:00:51,10851
1782,03:00:52,10852
2971,03:00:52,10852
816,03:00:52,10852
2423,03:00:52,10852
1728,03:00:53,10853
5522,03:00:53,10853
2343,03:00:53,10853
1882,03:00:53,10853
3041,03:00:53,10853
8143,03:00:54,10854
2041,03:00:54,10854
1472,03:00:54,10854
2095,03:00:56,10856
1868,03:00:56,10856
3457,03:00:56,10856
5191,03:00:57,10857
2675,03:00:57,10857
4479,03:00:57,10857
2992,03:00:57,10857
1423,03:00:57,10857
2854,03:00:58,10858
1324,03:00:59,10859
4458,03:00:59,10859
1891,03:01:00,10860
5496,03:01:00,10860
497,03:01:01,10861
7602,03:01:01,10861
3920,03:01:01,10861
1054,03:01:02,10862
5146,03:01:03,10863
3737,03:01:04,10864
4200,03:01:05,10865
4414,03:01:06,10866
4979,03:01:06,10866
1689,03:01:07,10867
2497,03:01:07,10867
5428,03:01:07,10867
5785,03:01:08,10868
957,03:01:08,10868
2194,03:01:08,10868
2082,03:01:09,10869
425,03:01:09,10869
591,03:01:09,10869
4039,03:01:11,10871
6637,03:01:11,10871
2339,03:01:11,10871
3173,03:01:11,10871
1616,03:01:12,10872
2193,03:01:12,10872
7495,03:01:12,10872
662,03:01:13,10873
4326,03:01:14,10874
2985,03:01:14,10874
1945,03:01:14,10874
3360,03:01:14,10874
1406,03:01:16,10876
1542,03:01:16,10876
4404,03:01:17,10877
1788,03:01:17,10877
3372,03:01:17,10877
1100,03:01:18,10878
4257,03:01:18,10878
5045,03:01:18,10878
5558,03:01:18,10878
2554,03:01:18,10878
4590,03:01:20,10880
1720,03:01:20,10880
3647,03:01:21,10881
3440,03:01:23,10883
2281,03:01:23,10883
3901,03:01:23,10883
2003,03:01:23,10883
3165,03:01:24,10884
1993,03:01:25,10885
4138,03:01:25,10885
749,03:01:25,10885
6123,03:01:25,10885
2085,03:01:26,10886
2677,03:01:27,10887
1934,03:01:27,10887
2929,03:01:27,10887
2518,03:01:28,10888
3345,03:01:28,10888
1565,03:01:29,10889
554,03:01:29,10889
5658,03:01:29,10889
4201,03:01:29,10889
3176,03:01:30,10890
2645,03:01:32,10892
4849,03:01:32,10892
4011,03:01:33,10893
2580,03:01:34,10894
7486,03:01:34,10894
1828,03:01:35,10895
8098,03:01:35,10895
6052,03:01:35,10895
439,03:01:37,10897
5250,03:01:37,10897
551,03:01:37,10897
1513,03:01:37,10897
2546,03:01:38,10898
2493,03:01:39,10899
3585,03:01:40,10900
3253,03:01:40,10900
5894,03:01:40,10900
3030,03:01:40,10900
4253,03:01:40,10900
4667,03:01:41,10901
4799,03:01:41,10901
2889,03:01:41,10901
3762,03:01:42,10902
3997,03:01:42,10902
2983,03:01:42,10902
1798,03:01:43,10903
5049,03:01:44,10904
7353,03:01:44,10904
5859,03:01:44,10904
875,03:01:45,10905
3408,03:01:45,10905
2831,03:01:46,10906
3146,03:01:46,10906
442,03:01:47,10907
5276,03:01:47,10907
4018,03:01:47,10907
1458,03:01:48,10908
2353,03:01:49,10909
3356,03:01:50,10910
4978,03:01:50,10910
2083,03:01:50,10910
3493,03:01:51,10911
1871,03:01:51,10911
4136,03:01:51,10911
5702,03:01:52,10912
5165,03:01:52,10912
4365,03:01:53,10913
4426,03:01:53,10913
3684,03:01:55,10915
1339,03:01:55,10915
4423,03:01:55,10915
169,03:01:56,10916
4783,03:01:56,10916
3236,03:01:56,10916
935,03:01:57,10917
7336,03:01:57,10917
3749,03:01:57,10917
4594,03:01:57,10917
618,03:01:57,10917
1160,03:01:58,10918
2433,03:01:58,10918
1848,03:01:59,10919
1403,03:02:00,10920
743,03:02:00,10920
4536,03:02:01,10921
6158,03:02:01,10921
8353,03:02:01,10921
5314,03:02:01,10921
3135,03:02:02,10922
3105,03:02:02,10922
3442,03:02:03,10923
4547,03:02:04,10924
786,03:02:04,10924
2334,03:02:06,10926
198,03:02:07,10927
2955,03:02:07,10927
3419,03:02:07,10927
3886,03:02:09,10929
4031,03:02:09,10929
3664,03:02:10,10930
4890,03:02:10,10930
3130,03:02:11,10931
518,03:02:11,10931
4070,03:02:11,10931
2220,03:02:11,10931
4401,03:02:12,10932
4869,03:02:12,10932
2113,03:02:12,10932
3679,03:02:13,10933
1365,03:02:14,10934
1134,03:02:14,10934
3258,03:02:14,10934
13823,03:02:15,10935
4862,03:02:15,10935
6721,03:02:15,10935
1194,03:02:15,10935
3068,03:02:16,10936
1680,03:02:16,10936
4269,03:02:16,10936
2130,03:02:18,10938
3855,03:02:19,10939
4104,03:02:20,10940
2285,03:02:20,10940
3902,03:02:21,10941
3693,03:02:21,10941
3323,03:02:21,10941
5238,03:02:21,10941
3008,03:02:22,10942
6007,03:02:22,10942
6959,03:02:22,10942
3944,03:02:23,10943
2325,03:02:23,10943
6619,03:02:23,10943
5293,03:02:24,10944
3389,03:02:24,10944
5265,03:02:25,10945
5909,03:02:26,10946
3473,03:02:26,10946
4784,03:02:27,10947
6891,03:02:27,10947
1138,03:02:28,10948
6016,03:02:29,10949
1714,03:02:30,10950
6594,03:02:31,10951
3241,03:02:32,10952
2466,03:02:32,10952
4807,03:02:32,10952
1330,03:02:32,10952
5504,03:02:32,10952
1809,03:02:33,10953
6791,03:02:34,10954
6845,03:02:34,10954
3219,03:02:36,10956
5588,03:02:36,10956
3635,03:02:37,10957
1613,03:02:38,10958
1824,03:02:39,10959
2248,03:02:40,10960
3839,03:02:40,10960
5159,03:02:41,10961
3119,03:02:41,10961
3498,03:02:41,10961
1866,03:02:41,10961
5162,03:02:42,10962
4190,03:02:44,10964
4482,03:02:44,10964
3624,03:02:45,10965
8396,03:02:46,10966
758,03:02:47,10967
4657,03:02:47,10967
2371,03:02:48,10968
6282,03:02:48,10968
2116,03:02:50,10970
1020,03:02:50,10970
529,03:02:51,10971
3462,03:02:51,10971
3551,03:02:53,10973
3420,03:02:53,10973
5669,03:02:53,10973
3223,03:02:53,10973
4256,03:02:53,10973
3507,03:02:53,10973
1491,03:02:54,10974
1537,03:02:54,10974
3385,03:02:55,10975
299,03:02:55,10975
6708,03:02:55,10975
9527,03:02:56,10976
3095,03:02:56,10976
1075,03:02:56,10976
4574,03:02:56,10976
4514,03:02:56,10976
2028,03:02:56,10976
3014,03:02:57,10977
2643,03:02:57,10977
5179,03:02:57,10977
6213,03:02:58,10978
1647,03:03:00,10980
4073,03:03:01,10981
1690,03:03:01,10981
5653,03:03:01,10981
6863,03:03:01,10981
6334,03:03:02,10982
5001,03:03:02,10982
1978,03:03:03,10983
6253,03:03:03,10983
1976,03:03:05,10985
2941,03:03:05,10985
4504,03:03:05,10985
4092,03:03:06,10986
5214,03:03:06,10986
1176,03:03:07,10987
3508,03:03:07,10987
4247,03:03:08,10988
2047,03:03:08,10988
262,03:03:08,10988
4097,03:03:10,10990
2599,03:03:10,10990
13514,03:03:11,10991
2655,03:03:12,10992
5786,03:03:12,10992
3690,03:03:12,10992
723,03:03:13,10993
5474,03:03:13,10993
874,03:03:14,10994
5367,03:03:14,10994
2661,03:03:14,10994
9062,03:03:15,10995
5940,03:03:15,10995
4444,03:03:16,10996
3108,03:03:17,10997
6961,03:03:17,10997
F105,03:03:17,10997
1346,03:03:18,10998
2261,03:03:18,10998
5972,03:03:19,10999
1086,03:03:19,10999
4850,03:03:20,11000
1419,03:03:20,11000
1246,03:03:20,11000
1579,03:03:21,11001
2687,03:03:21,11001
10265,03:03:21,11001
2576,03:03:21,11001
8336,03:03:22,11002
523,03:03:22,11002
2657,03:03:22,11002
1938,03:03:22,11002
1777,03:03:22,11002
1332,03:03:23,11003
1359,03:03:23,11003
3862,03:03:23,11003
2717,03:03:23,11003
6111,03:03:24,11004
715,03:03:24,11004
1124,03:03:25,11005
5554,03:03:25,11005
1509,03:03:25,11005
3957,03:03:25,11005
4372,03:03:26,11006
5841,03:03:27,11007
2601,03:03:27,11007
8628,03:03:27,11007
1163,03:03:28,11008
3001,03:03:28,11008
2539,03:03:28,11008
3218,03:03:28,11008
3660,03:03:28,11008
5104,03:03:29,11009
4842,03:03:29,11009
3069,03:03:30,11010
1377,03:03:31,11011
3311,03:03:31,11011
3658,03:03:32,11012
3412,03:03:32,11012
1141,03:03:33,11013
2279,03:03:33,11013
8651,03:03:33,11013
1489,03:03:34,11014
1475,03:03:34,11014
3700,03:03:34,11014
1861,03:03:34,11014
2506,03:03:35,11015
668,03:03:35,11015
8618,03:03:35,11015
1705,03:03:36,11016
4234,03:03:36,11016
5086,03:03:36,11016
2091,03:03:39,11019
2006,03:03:40,11020
5272,03:03:40,11020
1746,03:03:41,11021
10394,03:03:41,11021
4570,03:03:42,11022
3876,03:03:42,11022
2452,03:03:43,11023
2698,03:03:44,11024
1586,03:03:44,11024
477,03:03:45,11025
5505,03:03:45,11025
9599,03:03:45,11025
3582,03:03:46,11026
7110,03:03:46,11026
4193,03:03:46,11026
808,03:03:47,11027
2571,03:03:47,11027
2578,03:03:48,11028
2873,03:03:48,11028
4499,03:03:48,11028
4385,03:03:49,11029
1471,03:03:49,11029
3158,03:03:49,11029
2700,03:03:50,11030
1873,03:03:50,11030
1957,03:03:50,11030
3455,03:03:50,11030
2144,03:03:51,11031
3196,03:03:51,11031
6340,03:03:52,11032
5943,03:03:52,11032
5006,03:03:53,11033
5301,03:03:54,11034
3968,03:03:54,11034
2827,03:03:54,11034
3154,03:03:54,11034
4990,03:03:55,11035
5487,03:03:55,11035
1505,03:03:55,11035
1905,03:03:57,11037
3827,03:03:57,11037
2970,03:03:58,11038
6070,03:03:58,11038
1578,03:03:59,11039
1669,03:03:59,11039
3453,03:03:59,11039
1074,03:03:59,11039
8653,03:04:00,11040
3605,03:04:01,11041
2098,03:04:01,11041
4299,03:04:01,11041
377,03:04:02,11042
506,03:04:02,11042
4878,03:04:02,11042
7126,03:04:03,11043
287,03:04:03,11043
8293,03:04:03,11043
5455,03:04:04,11044
1219,03:04:04,11044
3382,03:04:04,11044
3237,03:04:04,11044
966,03:04:05,11045
5262,03:04:06,11046
807,03:04:07,11047
6474,03:04:07,11047
1930,03:04:08,11048
3306,03:04:08,11048
6569,03:04:08,11048
5090,03:04:09,11049
3556,03:04:09,11049
4768,03:04:10,11050
5260,03:04:11,11051
5400,03:04:12,11052
8381,03:04:13,11053
4907,03:04:15,11055
2293,03:04:16,11056
6291,03:04:17,11057
339,03:04:17,11057
6400,03:04:20,11060
4181,03:04:20,11060
1108,03:04:20,11060
7090,03:04:20,11060
4666,03:04:20,11060
2089,03:04:20,11060
6574,03:04:20,11060
1942,03:04:22,11062
1303,03:04:25,11065
1334,03:04:25,11065
5600,03:04:25,11065
6080,03:04:26,11066
7271,03:04:26,11066
1508,03:04:26,11066
3336,03:04:26,11066
2450,03:04:26,11066
987,03:04:26,11066
1517,03:04:27,11067
2260,03:04:27,11067
4023,03:04:27,11067
3477,03:04:27,11067
2174,03:04:27,11067
4272,03:04:28,11068
1906,03:04:28,11068
1424,03:04:28,11068
1576,03:04:28,11068
2683,03:04:28,11068
4163,03:04:29,11069
4412,03:04:29,11069
3784,03:04:29,11069
2309,03:04:30,11070
3291,03:04:32,11072
5753,03:04:32,11072
7131,03:04:32,11072
3046,03:04:32,11072
5107,03:04:33,11073
6642,03:04:33,11073
848,03:04:33,11073
3367,03:04:34,11074
5072,03:04:35,11075
5776,03:04:36,11076
2026,03:04:36,11076
3630,03:04:37,11077
3603,03:04:37,11077
850,03:04:39,11079
3838,03:04:39,11079
2947,03:04:39,11079
3782,03:04:39,11079
20993,03:04:40,11080
5003,03:04:40,11080
1326,03:04:40,11080
3240,03:04:41,11081
2155,03:04:41,11081
5100,03:04:42,11082
9932,03:04:43,11083
3751,03:04:43,11083
3304,03:04:43,11083
1811,03:04:43,11083
788,03:04:43,11083
5358,03:04:44,11084
3004,03:04:44,11084
2419,03:04:44,11084
5261,03:04:45,11085
1152,03:04:45,11085
2014,03:04:45,11085
5602,03:04:46,11086
2441,03:04:46,11086
851,03:04:46,11086
1287,03:04:46,11086
3688,03:04:47,11087
1499,03:04:48,11088
2161,03:04:48,11088
3898,03:04:48,11088
1265,03:04:48,11088
1981,03:04:48,11088
4696,03:04:50,11090
1769,03:04:51,11091
2468,03:04:51,11091
5311,03:04:52,11092
3756,03:04:52,11092
1699,03:04:52,11092
3193,03:04:52,11092
6491,03:04:53,11093
3574,03:04:54,11094
5539,03:04:54,11094
2255,03:04:54,11094
5084,03:04:55,11095
9641,03:04:55,11095
3349,03:04:56,11096
2022,03:04:56,11096
1222,03:04:56,11096
1694,03:04:56,11096
9117,03:04:57,11097
4054,03:04:58,11098
849,03:04:59,11099
4116,03:04:59,11099
5449,03:04:59,11099
6854,03:05:00,11100
4760,03:05:00,11100
3732,03:05:01,11101
2804,03:05:01,11101
2025,03:05:02,11102
5264,03:05:02,11102
1625,03:05:03,11103
3056,03:05:03,11103
1384,03:05:04,11104
1014,03:05:04,11104
4741,03:05:05,11105
1140,03:05:05,11105
1711,03:05:05,11105
5815,03:05:05,11105
4538,03:05:05,11105
1516,03:05:06,11106
7313,03:05:08,11108
8524,03:05:08,11108
2512,03:05:08,11108
2975,03:05:09,11109
5103,03:05:09,11109
31688,03:05:10,11110
11193,03:05:10,11110
1843,03:05:11,11111
5353,03:05:11,11111
10459,03:05:12,11112
3793,03:05:12,11112
977,03:05:12,11112
1456,03:05:12,11112
5092,03:05:12,11112
3877,03:05:13,11113
1477,03:05:13,11113
6314,03:05:14,11114
1482,03:05:14,11114
4953,03:05:14,11114
3320,03:05:14,11114
9723,03:05:14,11114
11568,03:05:15,11115
2896,03:05:16,11116
1536,03:05:16,11116
4952,03:05:16,11116
1541,03:05:17,11117
8308,03:05:18,11118
5718,03:05:19,11119
1058,03:05:19,11119
1818,03:05:20,11120
1431,03:05:21,11121
5354,03:05:21,11121
3596,03:05:21,11121
5152,03:05:21,11121
3931,03:05:21,11121
7215,03:05:22,11122
1187,03:05:22,11122
2101,03:05:22,11122
2487,03:05:22,11122
2952,03:05:23,11123
3076,03:05:23,11123
3978,03:05:23,11123
3353,03:05:24,11124
2412,03:05:24,11124
4211,03:05:24,11124
5172,03:05:25,11125
5012,03:05:25,11125
3217,03:05:25,11125
3502,03:05:25,11125
2739,03:05:26,11126
1336,03:05:26,11126
4384,03:05:26,11126
2742,03:05:27,11127
1797,03:05:28,11128
3116,03:05:29,11129
6060,03:05:29,11129
3066,03:05:29,11129
2308,03:05:30,11130
8327,03:05:30,11130
3546,03:05:30,11130
1179,03:05:30,11130
2420,03:05:31,11131
1766,03:05:31,11131
5189,03:05:31,11131
3541,03:05:33,11133
4927,03:05:33,11133
1951,03:05:34,11134
1360,03:05:34,11134
5087,03:05:34,11134
2662,03:05:34,11134
4893,03:05:36,11136
